10.3,0
10.4,0
10.5,0
10.5,0
10.2,0
10,0
9.6,0
9.1,0
8.7,0
8.4,0
8.4,0
9.1,0
9.6,0
10.2,0
9.9,0
9.7,0
9.7,0
9.5,0
9.3,0
9.3,0
9.5,0
9.3,0
9.1,0
9,0
8.9,0
9,1
9.5,7
9.8,14
9.7,17
9.8,73
10.3,126
10.7,185
10.9,161
10.7,112
10.7,132
11,235
11.6,335
12.5,384
13.1,405
13.4,429
13.5,464
13.8,499
14.6,517
15.2,553
15.2,569
15.5,598
15.7,612
16,651
16.4,604
16.4,556
17.1,685
17.1,607
17.1,547
17.4,563
16.9,215
16.7,172
16.2,357
16.2,380
16.1,730
17.1,730
17,366
16.9,442
17.7,663
18.1,681
18.3,587
17.9,300
17.1,162
15.1,99
14.6,329
15.4,397
15.8,229
15.6,122
15.5,70
15.1,143
15.3,242
15.9,446
16.4,450
16.6,340
16.7,379
16.9,341
17.1,280
16.8,230
16.8,217
16.8,220
17,186
16.8,142
16.3,108
16,78
15.7,48
15.5,19
15.3,4
15.4,0
15.5,0
15.2,0
15,0
15,0
14.8,0
14.5,0
14.3,0
13.9,0
13.4,0
13,0
13.3,0
13.4,0
13.8,0
14,0
14.1,0
13.9,0
13.7,0
13.5,0
13,0
13.2,0
13,0
12.8,0
12,0
11.6,0
11.3,0
10.7,0
10.5,0
10.3,0
10.3,0
10.4,0
11.1,0
11.2,0
11.4,0
11.8,0
11.7,0
12.1,0
12.5,0
12.4,0
12.4,0
12.2,0
11.7,0
11.4,0
11.1,0
11.3,0
11.2,0
11.4,0
11.7,0
11.8,0
11.6,0
11.2,0
10.9,0
10.7,0
10.7,0
11.1,0
11.2,0
11.1,0
10.7,0
10.9,0
11,0
11.1,0
11.2,0
11.6,0
11.6,0
11.5,0
11.8,0
11.8,0
11.9,0
12,0
12.1,0
12.2,0
12.3,0
12.3,0
12.1,0
11.6,0
11.6,0
11.9,0
12,0
12,0
12.1,2
12.2,4
12.4,13
12.5,28
12.7,32
12.8,65
12.9,51
12.9,53
13,77
13.4,136
13.5,168
13.7,127
13.8,90
13.9,94
13.9,116
13.9,99
14,266
14.7,471
15.3,470
15.7,432
15.7,276
15.6,186
16.3,553
17.1,724
16.9,406
16.2,192
16.4,459
17,699
17.8,791
18.1,814
18.1,434
17.7,238
17.6,187
17.2,228
17.8,615
18.6,706
18.1,309
18,327
17.8,274
16.7,300
17.3,491
18.2,453
18.4,490
17.9,203
17.7,227
17.5,166
17.7,468
17.8,405
18.2,514
18.5,401
17.8,151
17.7,329
17.8,251
17.5,141
17.4,66
16.4,54
15.2,70
15.9,178
15.8,65
15.8,54
15.8,30
15.6,31
15.2,18
15.3,14
15.2,3
15.1,0
15.1,0
15.2,0
15.5,0
15.3,0
15.2,0
15.2,0
15,0
15,0
14.8,0
14.7,0
14.8,0
15,0
15.1,0
15.2,0
14.9,0
14.4,0
13.8,0
13.6,0
13.8,0
13.9,0
13.8,0
13.4,0
12.9,0
12.7,0
12.7,0
12.7,0
12.8,0
12.9,0
12.8,0
12.7,0
12.6,0
12.3,0
12.2,0
11.9,0
11.8,0
11.6,0
11.6,0
11.7,0
11.7,0
11.6,0
11.6,0
11.3,0
11.1,0
11,0
10.9,0
10.8,0
11,0
11.1,0
10.8,0
10.4,0
10.2,0
10,0
9.8,0
9.8,0
9.4,0
9,0
8.8,0
8.5,0
8.6,0
8.5,0
8.3,0
8.2,0
8.2,0
7.8,0
7.8,0
8,0
7.7,0
7.5,0
7.3,0
7.4,0
7.3,0
7.3,0
6.5,0
6.4,0
6.3,0
5.9,0
5.7,0
5.7,1
6.1,10
6,30
6.2,56
7,84
7.5,112
8.2,139
9.6,163
10.3,184
10.9,217
11,281
11.1,360
11.1,407
11.1,415
11.7,431
12.1,456
12.4,486
12.9,514
12.7,545
12.7,568
12.9,591
13.1,612
13.1,634
13.9,654
13.8,687
14,564
14,569
14.1,511
13.8,561
14.3,476
13.8,550
15.2,778
14.9,457
14.3,435
14.8,544
15.1,465
14.8,297
14.4,289
14.6,345
14.8,277
14.8,289
14.9,358
14.8,352
15,325
15.2,305
14.8,266
14.7,235
14.9,243
15.1,217
14.8,211
14.9,257
15.2,381
15,182
15,155
15,157
15.2,269
16.1,343
16,285
15.7,231
15.7,219
15.7,158
15.2,100
14.5,57
13.9,27
12.9,8
12.2,2
11.4,0
10.4,0
10.2,0
10.3,0
10.5,0
10.6,0
10.5,0
10.5,0
10.6,0
10.7,0
10.8,0
11,0
11.1,0
11.3,0
11.3,0
11.3,0
11.6,0
11.7,0
11.6,0
11.5,0
11.4,0
11.5,0
11.5,0
11.3,0
11.1,0
10.8,0
10.1,0
9.7,0
9.3,0
9.3,0
9.7,0
9.9,0
10,0
10.3,0
10.8,0
10.7,0
11.3,0
11.3,0
11.1,0
11.2,0
11.2,0
11.1,0
11.1,0
11.1,0
11.1,0
11.1,0
11.1,0
11.1,0
11.1,0
11,0
11,0
11,0
11,0
11,0
11,0
10.9,0
10.8,0
10.7,0
10.5,0
10.5,0
10.4,0
10.2,0
9.8,0
9.7,0
9.5,0
9,0
8.7,0
8.8,0
9,0
8.9,0
8.7,0
8.7,0
8.8,0
8.7,0
8.4,0
7.7,0
7.2,0
6.9,0
6.6,0
6.7,5
6.9,21
6.9,59
7.2,88
7.5,114
8.4,143
9.1,177
9.9,211
10.8,247
11.7,284
12.5,317
13.2,348
13.5,382
13.5,413
13.3,444
13.8,473
14,501
14,529
14.3,564
14.2,608
14.4,657
14,607
14.3,637
14.8,827
14.3,583
13.5,293
14.5,754
14.6,417
13.9,300
13.7,262
13.8,272
14,350
13.9,364
14.5,639
14.8,723
14.4,406
14.6,469
14.8,393
14.7,355
15.1,457
15.2,470
14.9,359
14.9,314
14.7,252
14.8,308
14.6,268
15,230
15,229
14.6,251
15.1,270
15,245
15.1,217
15,174
14.9,179
15.1,191
15,153
14.9,120
14.7,103
14.6,64
14.6,48
14.5,35
14.2,28
14,17
13.9,7
13.5,1
13.4,0
13.1,0
13,0
12.8,0
12.8,0
12.9,0
12.9,0
12.9,0
12.9,0
12.9,0
12.9,0
13,0
13,0
12.9,0
13.1,0
12.9,0
12.7,0
12.5,0
11.8,0
10.9,0
10.4,0
10.5,0
9.9,0
9.3,0
9.2,0
9.1,0
9,0
8.8,0
8.8,0
8.7,0
8.5,0
8.5,0
8.3,0
8.4,0
8.5,0
8.2,0
7.8,0
8,0
7.8,0
7.7,0
7.5,0
7.3,0
7.1,0
6.7,0
7.1,0
7.3,0
7.5,0
7.9,0
7.7,0
7.2,0
6.9,0
7.6,0
8,0
7.8,0
7.9,0
8.2,0
7.9,0
7.6,0
7.5,0
7.1,0
7.4,0
7.3,0
6.7,0
6.2,0
6.9,0
6.8,0
6.9,0
6.4,0
6.2,0
6.2,0
5.6,0
5.6,0
5.3,0
5.5,0
5.6,0
5.9,0
5.8,0
6.1,0
6.5,1
7,5
7.3,12
7.7,21
7.9,44
9,61
10.4,80
11.2,110
11.6,104
11.8,130
12.3,278
12.8,237
13.1,250
13.5,245
13.9,301
14.2,316
14.4,361
14.7,388
14.5,242
14.3,241
14.1,253
14.7,483
15.3,526
15.2,268
15.3,288
15.5,214
15.7,265
16.4,367
16.3,307
16.8,571
16.7,482
16.6,314
16.7,329
16.8,289
16.7,295
17.1,499
17.3,341
17.4,341
17.7,418
18.3,559
18.6,378
18.7,395
18.4,235
18.1,233
18.4,245
19,437
19,238
18.9,323
19.3,400
18.9,195
19.2,367
19.3,256
19.2,228
18.5,129
18.3,120
18.5,157
18.4,94
18.3,94
18.1,89
18.2,72
17.9,50
17.8,41
17.6,22
17.5,10
17.2,5
17,1
16.9,0
16.7,0
16.6,0
16.5,0
16.4,0
16.5,0
16.5,0
16.2,0
15.9,0
15.6,0
15.5,0
14.8,0
14.4,0
13.6,0
13.7,0
13.2,0
12.5,0
12.4,0
12.4,0
12.3,0
12.3,0
11.6,0
11.6,0
10.9,0
10.6,0
10.7,0
10.7,0
10.9,0
10,0
9.6,0
9.5,0
10.3,0
9.9,0
10,0
11.2,0
11.4,0
10.9,0
11,0
10.9,0
11.9,0
12,0
12,0
12,0
11.8,0
11.7,0
10.9,0
11.1,0
11.2,0
11.3,0
11.3,0
11,0
10.8,0
10.2,0
10.2,0
10.5,0
10.4,0
10.2,0
10.8,0
11.3,0
11.1,0
10.4,0
10.1,0
9.7,0
9.2,0
9.3,0
8.8,0
8.5,0
9.1,0
9.3,0
8.5,0
8.5,0
8.9,0
7.8,0
8.2,0
7.7,0
7.7,0
8.6,0
9.4,1
10,1
9.8,5
9.6,12
9.9,47
9.8,101
10.4,181
11.1,247
11.9,274
12.2,179
12.3,133
12.3,123
12.4,120
12.3,106
12.3,98
12.2,132
12.4,144
12.6,136
12.8,132
12.9,130
13.2,144
13.5,153
13.5,160
13.8,160
14,217
14.1,213
14.3,197
14.5,206
14.5,230
14.9,246
15,233
15.2,321
15.2,291
15.4,292
15.7,327
15.2,201
15,188
15,222
15.2,259
15.4,256
15.8,284
16.1,276
16,203
16,222
15.9,214
16,192
15.9,157
15.8,155
15.7,151
15.8,147
15.9,165
16,166
16.1,143
16,128
16,112
15.9,126
16,145
15.8,79
15.6,53
15.4,63
15.2,89
15.4,102
15.7,86
15.7,55
15.2,30
14.5,8
13.3,0
12.6,0
11.5,0
10.8,0
10.4,0
10.6,0
10.4,0
9.9,0
9.2,0
9.3,0
9.3,0
9.1,0
9.2,0
8.9,0
8.6,0
8.5,0
8.9,0
8.8,0
8.4,0
8.4,0
8.4,0
8.3,0
8.6,0
8.3,0
8.2,0
7.9,0
7.9,0
7.5,0
7.3,0
7.7,0
7.3,0
7.3,0
7.3,0
7.3,0
7.9,0
7.6,0
7.2,0
7.1,0
7.1,0
6.7,0
7.3,0
7.2,0
6.9,0
7.6,0
8.2,0
9.3,0
9.6,0
10.6,0
11.3,0
11.4,0
11.4,0
11.4,0
11.5,0
11.6,0
11.7,0
11.8,0
11.9,0
11.9,0
12,0
12,0
12.1,0
12.2,0
12.2,0
12.2,0
12.1,0
12,0
11.8,0
11.7,0
11.9,0
11.8,0
11.7,0
11.7,0
11.5,0
11.3,0
11.2,0
11,0
10.8,0
10.6,0
10.6,0
10.7,1
10.6,3
10.7,7
10.7,18
10.7,32
10.7,49
10.7,62
10.9,82
10.9,98
11.3,158
11.6,183
12.1,211
12.3,197
13.1,230
14.1,268
14.5,274
14.5,231
14.9,268
15.2,320
15.4,436
15.7,421
15.8,539
16.2,560
16.7,824
16.3,379
16.2,339
16.6,600
16.9,623
17.2,708
17.7,783
18.1,776
18.3,769
18.4,732
18.7,703
19,698
19,691
19.2,681
19.4,669
19.4,655
19.9,640
19.9,624
20,603
20.4,580
20.7,558
20.7,532
20.9,507
20.8,481
20.9,452
21,421
21,390
20.9,358
20.9,326
20.6,292
20.3,257
19.8,223
19.7,189
19.4,155
19.3,121
18.8,90
18.3,62
17.7,37
17,12
16.4,1
16,0
15.7,0
15.6,0
15.6,0
15.5,0
15.2,0
14.7,0
15,0
14.9,0
14.8,0
14.6,0
14.5,0
14.4,0
14.3,0
14.5,0
14.3,0
13.5,0
12.7,0
12,0
12,0
12.5,0
13.1,0
13.7,0
13.5,0
13.9,0
14.2,0
14,0
13.6,0
13.4,0
13.5,0
13.5,0
13.3,0
13,0
12.8,0
12.5,0
12,0
11.9,0
11.7,0
11,0
10.9,0
10.4,0
9.5,0
9.6,0
9.4,0
9.4,0
9.6,0
9,0
8.9,0
9.4,0
9.6,0
9.5,0
9.9,0
8.4,0
8.4,0
8.4,0
8.6,0
8.8,0
8,0
8.1,0
8.7,0
8.7,0
9,0
9.3,0
9.1,0
9.3,0
9.8,0
10,0
10.2,0
10.4,0
10,0
9.7,0
9.5,0
9.3,0
8.8,0
8.8,0
8.1,0
7.3,0
7.4,0
7.4,1
7.2,4
7,17
7.1,35
7.6,81
8.1,165
9.1,227
9.8,261
10.8,272
11.3,280
11.9,285
12.9,289
14.1,299
14.4,324
15.3,319
15.4,225
14.9,163
14.7,183
14.5,194
14.5,299
15.1,321
15,344
15.2,320
15.6,581
15.8,349
15.3,373
15.7,431
15.9,302
15.8,360
16,346
16.1,497
16.6,494
15.8,442
16,459
16.1,359
16.3,524
17.1,511
16.8,554
17.6,702
17.2,324
16.8,341
17.1,355
16.9,199
16.8,255
17,322
17.2,249
17.4,195
17.1,130
16.9,87
16.9,116
17.2,177
17.1,155
17.1,116
17.1,97
16.9,70
16.8,58
16.9,55
16.9,37
16.8,33
16.5,21
16.4,13
16.3,7
16.2,3
15.9,1
15.6,0
15.6,0
15.6,0
15.4,0
15.2,0
15.2,0
15.1,0
15,0
15,0
15,0
14.9,0
14.8,0
14.5,0
14.4,0
14.5,0
14.5,0
14.5,0
14.4,0
14.5,0
14.5,0
14.5,0
14.5,0
14.3,0
14.2,0
14,0
13.8,0
13.9,0
14,0
14,0
14.1,0
14,0
14.2,0
14.3,0
14.3,0
14.3,0
14.3,0
14.4,0
14.2,0
14,0
14,0
13.9,0
13.9,0
13.9,0
13.9,0
13.9,0
13.9,0
13.9,0
13.8,0
13.9,0
13.8,0
13.8,0
13.8,0
13.7,0
13.6,0
13.4,0
13.1,0
13.1,0
13.1,0
13.2,0
13.2,0
13.3,0
13.3,0
13.4,0
13.4,0
13.5,0
13.2,0
12.9,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.5,0
11.9,0
11.4,2
11,7
10.8,24
10.3,38
10.7,122
11.8,140
12.5,163
12.7,192
13.2,217
13.4,250
13.7,288
14,318
14.4,322
14.4,384
14.6,410
15,450
15.2,471
15.5,551
15.8,601
15.6,418
15.6,383
16.1,628
16.3,582
16.2,438
15.8,247
15.6,305
15.9,368
15.8,233
16.1,305
16.4,369
16.2,301
16.3,364
16.4,365
16.4,330
16.6,425
16.5,356
16.5,338
16.4,216
16.3,203
16.4,227
16.6,372
16.9,310
16.8,324
17.3,378
17.1,387
17.5,452
17,102
16.8,97
16.8,120
17.1,161
17.3,183
17.2,201
17.1,135
16.9,158
17.3,278
16.7,86
16.4,62
16.4,101
16.1,65
16.1,106
16,60
15.4,22
15.1,11
14.5,4
14.1,0
13.9,0
13.4,0
13.5,0
13.9,0
14.3,0
13.8,0
13,0
13.3,0
13.8,0
13.5,0
12.9,0
12.3,0
11.6,0
